Type,Scope,Fiscal Year,Posting Period,Company Code,Account,Document Number,Item,Customer,Supplier,Clearing Document,Clearing date,Profit Center,Trading partner,Reference,Payment Reference,Assignment,Document currency,Amount in doc. curr.,Amount in local currency,Valuated amount,Document Date,Posting Date,Document Header Text,Arrears after net due date,Text,Net due date,Group ID,Predicted_Group
AP,In Scope,2026,7,SC01,44110000,5107271272,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001248,CUS2604220001248,CUS2604220001248,CNY,-241.04,-241.04,-241.04,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271360,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001336,CUS2604220001336,CUS2604220001336,CNY,-606.31,-606.31,-606.31,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271364,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001340,CUS2604220001340,CUS2604220001340,CNY,-238.38,-238.38,-238.38,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271494,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001470,CUS2604220001470,CUS2604220001470,CNY,-139.5,-139.5,-139.5,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271536,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001512,CUS2604220001512,CUS2604220001512,CNY,-711.43,-711.43,-711.43,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271666,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001642,CUS2604220001642,CUS2604220001642,CNY,-1512.03,-1512.03,-1512.03,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271687,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001663,CUS2604220001663,CUS2604220001663,CNY,-71.73,-71.73,-71.73,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271694,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001670,CUS2604220001670,CUS2604220001670,CNY,-2173.08,-2173.08,-2173.08,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271773,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001749,CUS2604220001749,CUS2604220001749,CNY,-2156.41,-2156.41,-2156.41,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271793,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001769,CUS2604220001769,CUS2604220001769,CNY,-498.77,-498.77,-498.77,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271798,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001774,CUS2604220001774,CUS2604220001774,CNY,-606.31,-606.31,-606.31,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271803,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001779,CUS2604220001779,CUS2604220001779,CNY,-636.12,-636.12,-636.12,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271815,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001791,CUS2604220001791,CUS2604220001791,CNY,-2092.77,-2092.77,-2092.77,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271842,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001818,CUS2604220001818,CUS2604220001818,CNY,-443.14,-443.14,-443.14,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271848,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001824,CUS2604220001824,CUS2604220001824,CNY,-1245.43,-1245.43,-1245.43,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271856,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001832,CUS2604220001832,CUS2604220001832,CNY,-31.81,-31.81,-31.81,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271865,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001841,CUS2604220001841,CUS2604220001841,CNY,-405.35,-405.35,-405.35,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271886,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001862,CUS2604220001862,CUS2604220001862,CNY,-5006.43,-5006.43,-5006.43,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107271889,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604220001865,CUS2604220001865,CUS2604220001865,CNY,-333.18,-333.18,-333.18,2026-04-22 00:00:00,2026-04-22 00:00:00,,6,AD CUSTOM FM PO,2026-04-22 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107272727,1,,4300001184,2000763526,2026-04-29 00:00:00,P81710016,0,25112*0246739152,25112000000246739152,112000000246739152,CNY,-600.0,-600.0,-600.0,2025-11-11 00:00:00,2026-04-23 00:00:00,I:396338649/IPS0000726660,169,9780957404,2025-11-11 00:00:00,2146,-1
AP,In Scope,2026,7,SC01,44110000,5107273437,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230000413,CUS2604230000413,CUS2604230000413,CNY,-24.9,-24.9,-24.9,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107273694,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230000670,CUS2604230000670,CUS2604230000670,CNY,-1227.61,-1227.61,-1227.61,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107273699,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230000675,CUS2604230000675,CUS2604230000675,CNY,-2797.37,-2797.37,-2797.37,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107273845,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230000821,CUS2604230000821,CUS2604230000821,CNY,-5988.37,-5988.37,-5988.37,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274101,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001077,CUS2604230001077,CUS2604230001077,CNY,-4051.84,-4051.84,-4051.84,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274165,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001141,CUS2604230001141,CUS2604230001141,CNY,-1112.54,-1112.54,-1112.54,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274192,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001168,CUS2604230001168,CUS2604230001168,CNY,-1422.86,-1422.86,-1422.86,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274231,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001207,CUS2604230001207,CUS2604230001207,CNY,-1101.52,-1101.52,-1101.52,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274294,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001270,CUS2604230001270,CUS2604230001270,CNY,-741.1,-741.1,-741.1,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274302,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001278,CUS2604230001278,CUS2604230001278,CNY,-851.2,-851.2,-851.2,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274303,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001279,CUS2604230001279,CUS2604230001279,CNY,-1350.62,-1350.62,-1350.62,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274310,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001286,CUS2604230001286,CUS2604230001286,CNY,-556.27,-556.27,-556.27,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274333,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001309,CUS2604230001309,CUS2604230001309,CNY,-36.37,-36.37,-36.37,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107274337,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604230001313,CUS2604230001313,CUS2604230001313,CNY,-119.8,-119.8,-119.8,2026-04-23 00:00:00,2026-04-23 00:00:00,,5,AD CUSTOM FM PO,2026-04-23 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278016,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240000160,CUS2604240000160,CUS2604240000160,CNY,-2563.49,-2563.49,-2563.49,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278082,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240000226,CUS2604240000226,CUS2604240000226,CNY,-243.84,-243.84,-243.84,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278783,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240000927,CUS2604240000927,CUS2604240000927,CNY,-2113.77,-2113.77,-2113.77,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278785,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240000929,CUS2604240000929,CUS2604240000929,CNY,-2350.07,-2350.07,-2350.07,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278794,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240000938,CUS2604240000938,CUS2604240000938,CNY,-37.49,-37.49,-37.49,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107278973,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001117,CUS2604240001117,CUS2604240001117,CNY,-625.85,-625.85,-625.85,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279174,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001318,CUS2604240001318,CUS2604240001318,CNY,-2503.11,-2503.11,-2503.11,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279311,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001455,CUS2604240001455,CUS2604240001455,CNY,-3256.5,-3256.5,-3256.5,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279407,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001551,CUS2604240001551,CUS2604240001551,CNY,-24.1,-24.1,-24.1,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279414,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001558,CUS2604240001558,CUS2604240001558,CNY,-42.93,-42.93,-42.93,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279417,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001561,CUS2604240001561,CUS2604240001561,CNY,-1668.81,-1668.81,-1668.81,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279420,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001564,CUS2604240001564,CUS2604240001564,CNY,-467.25,-467.25,-467.25,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279431,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001575,CUS2604240001575,CUS2604240001575,CNY,-7821.73,-7821.73,-7821.73,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279455,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001599,CUS2604240001599,CUS2604240001599,CNY,-152.62,-152.62,-152.62,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279464,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001608,CUS2604240001608,CUS2604240001608,CNY,-2457.48,-2457.48,-2457.48,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279476,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001620,CUS2604240001620,CUS2604240001620,CNY,-11125.41,-11125.41,-11125.41,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279485,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001629,CUS2604240001629,CUS2604240001629,CNY,-2781.35,-2781.35,-2781.35,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279495,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001639,CUS2604240001639,CUS2604240001639,CNY,-38.37,-38.37,-38.37,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279510,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001654,CUS2604240001654,CUS2604240001654,CNY,-49.78,-49.78,-49.78,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279537,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001681,CUS2604240001681,CUS2604240001681,CNY,-462.4,-462.4,-462.4,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107279538,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604240001682,CUS2604240001682,CUS2604240001682,CNY,-95.56,-95.56,-95.56,2026-04-24 00:00:00,2026-04-24 00:00:00,,4,AD CUSTOM FM PO,2026-04-24 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280189,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000052,CUS2604250000052,CUS2604250000052,CNY,-533.37,-533.37,-533.37,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280251,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000114,CUS2604250000114,CUS2604250000114,CNY,-2536.08,-2536.08,-2536.08,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280265,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000128,CUS2604250000128,CUS2604250000128,CNY,-1227.61,-1227.61,-1227.61,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280350,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000213,CUS2604250000213,CUS2604250000213,CNY,-251.88,-251.88,-251.88,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280533,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000396,CUS2604250000396,CUS2604250000396,CNY,-56.01,-56.01,-56.01,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280596,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000459,CUS2604250000459,CUS2604250000459,CNY,-31.66,-31.66,-31.66,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280599,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000462,CUS2604250000462,CUS2604250000462,CNY,-31.66,-31.66,-31.66,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280606,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000469,CUS2604250000469,CUS2604250000469,CNY,-316.92,-316.92,-316.92,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280620,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000483,CUS2604250000483,CUS2604250000483,CNY,-15.83,-15.83,-15.83,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280630,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000493,CUS2604250000493,CUS2604250000493,CNY,-15.83,-15.83,-15.83,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280663,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000526,CUS2604250000526,CUS2604250000526,CNY,-248.89,-248.89,-248.89,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280671,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000534,CUS2604250000534,CUS2604250000534,CNY,-4236.05,-4236.05,-4236.05,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280692,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000555,CUS2604250000555,CUS2604250000555,CNY,-26.53,-26.53,-26.53,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280694,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000557,CUS2604250000557,CUS2604250000557,CNY,-838.51,-838.51,-838.51,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280709,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000572,CUS2604250000572,CUS2604250000572,CNY,-51.75,-51.75,-51.75,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280722,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000585,CUS2604250000585,CUS2604250000585,CNY,-718.42,-718.42,-718.42,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280731,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604250000594,CUS2604250000594,CUS2604250000594,CNY,-12571.67,-12571.67,-12571.67,2026-04-25 00:00:00,2026-04-25 00:00:00,,3,AD CUSTOM FM PO,2026-04-25 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280889,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604260000041,CUS2604260000041,CUS2604260000041,CNY,-284.54,-284.54,-284.54,2026-04-26 00:00:00,2026-04-26 00:00:00,,2,AD CUSTOM FM PO,2026-04-26 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107280891,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604260000043,CUS2604260000043,CUS2604260000043,CNY,-13.55,-13.55,-13.55,2026-04-26 00:00:00,2026-04-26 00:00:00,,2,AD CUSTOM FM PO,2026-04-26 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283132,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000227,CUS2604270000227,CUS2604270000227,CNY,-2378.57,-2378.57,-2378.57,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283400,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000495,CUS2604270000495,CUS2604270000495,CNY,-333.18,-333.18,-333.18,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283421,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000516,CUS2604270000516,CUS2604270000516,CNY,-645.65,-645.65,-645.65,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283436,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000531,CUS2604270000531,CUS2604270000531,CNY,-45.64,-45.64,-45.64,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283471,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000566,CUS2604270000566,CUS2604270000566,CNY,-1827.49,-1827.49,-1827.49,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283552,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000647,CUS2604270000647,CUS2604270000647,CNY,-78.87,-78.87,-78.87,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283598,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000693,CUS2604270000693,CUS2604270000693,CNY,-50.06,-50.06,-50.06,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107283620,1,,44700111,191116200,2026-04-28 00:00:00,PR1412010,0,CUS2604270000715,CUS2604270000715,CUS2604270000715,CNY,-14.69,-14.69,-14.69,2026-04-27 00:00:00,2026-04-27 00:00:00,,1,AD CUSTOM FM PO,2026-04-27 00:00:00,665,-1
AP,In Scope,2026,7,SC01,44110000,5107286079,1,,447P0047,191136585,2026-04-29 00:00:00,PH5C01010,0,FRE2604280000393,FRE2604280000393,FRE2604280000393,CNY,-76.17,-76.17,-76.17,2026-04-28 00:00:00,2026-04-28 00:00:00,,1,BP FREIGHT,2026-04-28 00:00:00,695,-1
